Symbol	N01_AM_Naive_01	N02_AM_Naive_02	N03_AM_Naive_03	N04_AM_Naive_04	R01_AM_Allo_02H_01	R02_AM_Allo_02H_02	R03_AM_Allo_02H_03	R04_AM_Allo_02H_04	R05_AM_Allo_24H_01	R06_AM_Allo_24H_02	R07_AM_Allo_24H_03	R08_AM_Allo_24H_04
ENSMUSG00000098089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098090	1.09114697	0.432280042	0.671740795	0.74770055	0.466718307	0.684634545	0.797849568	0.567920126	2.952211843	3.036339279	2.878576422	3.203977584
ENSMUSG00000098091	0.683489714	1.26363224	0.803298702	0.16392473	0.389800422	0.581025425	0.583064414	0.553377527	0.668117087	1.386838331	0.525912259	0.878043957
ENSMUSG00000098092	0.117082515	0	0	0	0	0	0	0	0.085836876	0.190053506	0	0
ENSMUSG00000098093	0	0	0	0.333871184	0	0	0	0	0	0	0	0
ENSMUSG00000098094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098098	0	0.235500462	0	0	0.090807848	0.090237064	0	0.128914746	0.155644457	0	0	0
ENSMUSG00000098099	0	0	0	0	0	0	0	0	0	0.09126704	0	0
ENSMUSG00000098100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098101	0.120558984	0	0.141691782	0.173485557	0.103133834	0.512427867	0.12341427	0.146413248	0.088385585	0.391393328	0.222634331	0
ENSMUSG00000098102	0.337684522	0.249723757	0.264584853	0.161977109	0.192584565	0.287061076	0.806591682	0	0.330089531	0.182714806	0.207865519	0.216902938
ENSMUSG00000098103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098104	0	0.171578908	0.181789593	0	0	0	0	0.093923601	0.113398104	0	0	0.149028549
ENSMUSG00000098105	0.113914952	0.379089672	0	0.16392473	0.194900211	0.193675142	0.233225765	0	0.167029272	0.277367666	0.105182452	0.329266484
ENSMUSG00000098106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098108	0.520969502	0.321055238	0.884419328	0.749680205	0.742784154	0.246038431	0.414795111	0.140598465	0.297063771	0.234905746	0.267240547	0.167315657
ENSMUSG00000098109	0	0	0	0	0	0	0.140725099	0	0	0	0	0
ENSMUSG00000098110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098111	0	0	0.136064512	0.166595601	0.099037887	0.39366149	0	0	0	0	0.213792438	0
ENSMUSG00000098112	30.64093121	31.2264434	30.41276677	29.36033681	20.95985317	19.79408793	18.70731462	25.35901327	27.97362673	23.12944627	25.8318777	26.35504689
ENSMUSG00000098113	0.11495159	0.255026284	0.405304401	0.165416461	0	0	0.117674072	0.13960333	0.33709851	0.373188987	0.318418868	0.110754281
ENSMUSG00000098114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098116	0	0	0	0	0	0.097620097	0	0	0	0.093203007	0	0
ENSMUSG00000098118	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098120	0.643208613	1.248618787	0.566967542	1.156979351	1.238043631	1.093566006	1.646105473	1.75758025	1.768336774	0.913574029	1.633229074	0.77465335
ENSMUSG00000098121	2.598562797	0.720631414	0.76351629	1.869678632	0.55574403	2.761254164	0	0	3.333904264	2.109050902	3.599042978	3.75551944
ENSMUSG00000098122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098123	0.316677221	0.351282723	0.55828141	0.683552425	0.406358796	0.807609157	0.486265976	0.384589674	0.348249053	1.2851111	1.315806103	0.457671241
ENSMUSG00000098124	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098134	0.32881308	0.364744751	0.289838071	0.473165236	0.562575301	0.209639687	0.420750748	0.698824187	0.662923841	0.667179877	0.683115533	0.712815512
ENSMUSG00000098135	0	0	0	0	0	0.097916814	0	0	0	0	0	0
ENSMUSG00000098136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098138	0	0	0	0	0.098138451	0.09752159	0.117436586	0	0	0.093108958	0	0.110530761
ENSMUSG00000098139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098140	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098141	0.113009068	0.125358347	0	0.162621153	0	0.096067491	0.115685544	0	0.248551511	0	0.104346011	0.108882688
ENSMUSG00000098142	0	0.125109621	0	0	0	0.191753761	0	0	0.248058353	0.091538668	0.104138975	0
ENSMUSG00000098143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098145	0.189163265	0.209834438	0	0.544415575	0.161822305	0.321610302	0	0	0	0.15352908	0.174662374	0
ENSMUSG00000098146	0.876201328	0.242987471	0.514895379	0.945646707	0	0.558635236	0.44847652	0	0.321185382	1.066716497	0.404516712	0.422103983
ENSMUSG00000098147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098148	2.85306763	3.406432979	3.174004502	2.31918949	2.831952337	3.258491504	3.098998529	2.909472456	2.458914065	2.616111991	2.553918589	2.5600364
ENSMUSG00000098149	0.113460202	0.37757634	0.266697307	0.326540679	0.097061083	0.192901988	0.232294725	0.137792109	0.332724976	0.460434017	0	0.327952047
ENSMUSG00000098150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098153	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098154	0	0.120795496	0.255968105	0	0.093156327	0	0.111474767	0.132248748	0.159669744	0.353528647	0.402191904	0.209839049
ENSMUSG00000098155	0.477008905	0	0.56062385	0	0.544085064	0.675831439	0.162768751	0.193101668	0.233140158	0.129050317	0.146814108	0
ENSMUSG00000098156	0	0	0	0	0	1.017304166	0.408349674	0	0	0.323757814	0	0.76867357
ENSMUSG00000098157	0	0	0	0	0	0	0	0	0.056506852	0	0	0
ENSMUSG00000098158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098162	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098163	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098165	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098166	0	0	0	1.076295265	0	0	0	0	0	0	0	0
ENSMUSG00000098167	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098169	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098172	0	0	0	0	0.059157667	0	0.070790546	0	0	0	0	0
ENSMUSG00000098173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098176	1.28847233	1.429272579	0.998812605	0.907337412	1.078789352	0.932181295	1.711878243	0.765747996	1.145602502	1.090252682	1.265638858	1.082945582
ENSMUSG00000098177	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098178	1151.151965	875.3349606	789.7243727	1544.565412	998.3132619	1415.086207	2084.664112	1589.173473	878.9963319	615.8117633	665.6067333	1111.272765
ENSMUSG00000098179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098180	0.124248221	0	0.146027706	0	0.212579684	0	0.127190882	0	0	0.100842598	0	0
ENSMUSG00000098181	0	0	0	0.429388137	0	0	0	0	0	0	0	0
ENSMUSG00000098183	3.425104497	3.945519621	4.79962442	3.412217665	5.409327754	2.575677407	5.12448084	4.799572176	3.187104308	3.42140355	4.257268877	3.300041223
ENSMUSG00000098184	1.52050678	0.12974331	0.687321763	1.178166833	0.100056796	0.198855753	0.119732157	0.426134855	0.428742832	1.518863819	0.539979871	0.563456706
ENSMUSG00000098185	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098186	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098187	0	0	0	0	0	0	0	0	0	0.094058081	0.107005185	0.111657476
ENSMUSG00000098188	0.735592715	0.787838896	0.775100205	0.693516449	0.347185025	0.366565423	0.31159212	0.215634505	0.576478314	0.51467524	0.562099528	0.366586291
ENSMUSG00000098189	0	0.130684453	0	0	0.100782596	0	0	0	0.086370577	0	0.108779365	0
ENSMUSG00000098190	0.112561507	0	0	0.161977109	0	0	0	0	0	0	0	0
ENSMUSG00000098191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098192	0.113573549	0.125984513	0.533927476	0	0.194316094	0.193094697	0.348790181	0.41378929	0.499586054	0.092178798	0	0.328279671
ENSMUSG00000098193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098194	0.112896844	0	0	0	0.193158302	0	0	0	0.082768229	0	0	0
ENSMUSG00000098195	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098196	4.919154333	5.305129102	5.942028822	3.932617314	5.844663777	8.01493847	5.595175816	5.476242628	6.812064002	4.657909895	5.55140844	5.924422193
ENSMUSG00000098197	0.340788736	0.453634883	0.480630758	0.294238993	0.466451824	0.115879971	0.279087906	0.413871981	0.399748713	0.221273326	0.503463246	0.065669055
ENSMUSG00000098198	0	0	0	0	0	0	0	0	0	0	0.195843446	0
ENSMUSG00000098199	0.12263983	0	0.14413738	0	0	0	0	0.297880675	0	0	0	0
ENSMUSG00000098200	0	0	0	0	0.096675154	0.096067491	0	0	0	0.091720653	0	0
ENSMUSG00000098201	0	0.325027055	0	0	0	0	0.29994757	0	0	0	0	0
ENSMUSG00000098202	0	0.027993451	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098203	0	0	0	0	0	0	0.115456009	0	0	0	0	0
ENSMUSG00000098204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098206	0.53689314	0.446672364	0.631005199	1.062317404	0.717644667	0.370829588	0.583959318	0.081503951	0.246008284	0.272346449	0.154917484	0.323305737
ENSMUSG00000098207	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098208	0.226694162	0.251466595	0.266431407	0.163107558	0.096964312	0.289064494	0.348094687	0.137654729	0	0.45997496	0	0
ENSMUSG00000098209	0	0	0	0	0.197272222	0	0	0	0	0	0	0
ENSMUSG00000098210	1.299281398	0	0.381758145	0	0	0	0	0	0	0	0	0.625919907
ENSMUSG00000098211	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098212	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098214	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098215	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098221	0	0	0	0	0.209601735	0	0	0	0	0	0.226232946	0
ENSMUSG00000098222	0.131127015	0.145456168	0	0	0	0.111469315	0	0	0.096133341	0	0.121075071	0
ENSMUSG00000098223	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098224	0	0.128553005	0	0	0.198277687	0.098515694	0	0.281483574	0	0.188116161	0.107005185	0.334972427
ENSMUSG00000098225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098226	0.115771	0	0.136064512	0	0.099037887	0	0	0	0	0	0	0
ENSMUSG00000098227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098228	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098230	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098232	0	0	0	0	0	0	0.346711987	0.137107937	0.082768229	0.27488871	0.10424239	0.108774562
ENSMUSG00000098233	0.082143875	0	0	0	0.070271102	0.069829404	0	0	0	0	0	0
ENSMUSG00000098234	2.663012167	2.302396269	2.899678643	3.550328439	2.378615078	2.064044622	3.327423882	3.709707216	2.526555075	3.146685057	2.711989843	3.244951635
ENSMUSG00000098235	0	0	0.399647111	0	0.969643123	0.77083865	0.580157811	0.137654729	0.083098312	0	0.104658113	0.327625076
ENSMUSG00000098236	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098238	0.856630631	1.221737866	0.862962438	0.704399915	1.046880573	1.456420388	1.002192956	0.297239382	0.717740423	1.986458062	1.581925959	0.825351868
ENSMUSG00000098239	0	0	0	0	0	0	0	0.134503354	0	0	0	0
ENSMUSG00000098240	0	0	0.133348653	0	0	0	0	0	0.083181244	0.092086803	0	0
ENSMUSG00000098241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098242	0	0.16747742	0	0	0	0.128345147	0	0	0	0	0.418215486	0.145466114
ENSMUSG00000098243	0.554233381	0.384248926	0.48853876	0.29908022	0.118531633	0.176679883	0.283679846	0.33654526	0.101581483	0.168685515	0.12793673	0.266998132
ENSMUSG00000098244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098245	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098247	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098248	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098251	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098252	0	0	0	0	0	0.956870255	0	0	0	0	0	0
ENSMUSG00000098253	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098259	0	2.001753929	2.120878584	10.38710351	6.174933666	6.136120365	5.541888427	8.766202726	3.968933648	4.393856046	3.332447202	3.477332815
ENSMUSG00000098260	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098262	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098263	0	0	0	0	0	0	0	0	1.322977883	0	1.666223601	0
ENSMUSG00000098264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098266	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098267	0	0	0	0	0	0.705429896	1.698973095	1.007793379	0	0	1.532439224	0
ENSMUSG00000098268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098269	1.943369613	5.389337501	5.710057727	1.398263934	5.818687493	2.478048609	3.978791691	8.260460261	2.137118118	7.886408289	3.588789295	7.489639909
ENSMUSG00000098270	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098271	0	0	0	0	0	0	0	0	0	0	0.882118377	0
ENSMUSG00000098272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098274	21.04911041	23.41009718	24.9320833	25.3204429	25.04063626	25.20942507	26.71008521	25.09716501	25.75979549	28.65116161	28.64715582	26.67100856
ENSMUSG00000098275	0.278303849	0.617432056	0.163543881	0	0.238078838	0.236582364	0.142447561	0.506980513	0.204033309	0.112938772	0.128484806	0
ENSMUSG00000098276	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098278	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098280	0	0	0	0	0	1.638032131	0	0	0	0	1.779187913	0
ENSMUSG00000098281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098284	0	0	0	0.112786543	0	0	0	0	0	0	0	0
ENSMUSG00000098285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098286	9.814715599	6.350888364	6.728830616	10.59260376	9.795488298	10.42919738	11.72169207	7.946342039	6.595853761	1.991459935	11.32792304	3.940143297
ENSMUSG00000098287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098288	0	0	0	0	3.241840175	0	0	0	0	1.537849616	0	0
ENSMUSG00000098289	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098290	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098291	0	0	0	0	0	0	0	0	0	0	0	1.404307483
ENSMUSG00000098292	0	0	0	0	0.596251258	0.460836015	0.634221564	0.376206248	0	0	0	0.037307896
ENSMUSG00000098293	1.624101748	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098295	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098296	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098297	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098300	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098302	0	0	0	0	0	0	0	0.543573594	0	0	0	0
ENSMUSG00000098303	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098308	0.571292072	0	0	0	0	0.485647717	0	0	0	0	1.054995848	0.550432079
ENSMUSG00000098309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098315	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098316	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098317	0	0	0	0	0	0	0	2.030407249	0	0	0	0
ENSMUSG00000098318	1.189628669	1.09012714	1.03342173	0.8187287	0.309729953	0.219845077	0.158843936	1.005042351	2.99566011	2.266893884	2.578932071	2.192713049
ENSMUSG00000098319	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098320	1.696822722	1.254830821	1.994258967	0.813914827	0.483856743	0	0	0.686903945	0.41466471	0.459059587	0.522249188	1.634865428
ENSMUSG00000098322	0	0.114230523	0.121028397	0	0	0	0.105416356	0	0	0	0	0
ENSMUSG00000098323	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098325	0	0	0	2.820635867	0	1.666274065	0	2.380477464	1.4370277	0	0	0
ENSMUSG00000098326	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098327	1.624101748	0	0	4.674196579	2.77872015	0	0	3.944791227	0	0	1.499601241	0
ENSMUSG00000098328	0	0	0	0.96233459	0	0	0	1.624325799	0	0	0	0.644329316
ENSMUSG00000098329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098331	0	0	0	0	1.568632343	0	0	0	0	1.488241564	0	0
ENSMUSG00000098332	1.994510918	2.373371405	1.576959483	3.026672745	1.489074913	1.325578155	1.187926323	1.321221942	2.312995782	1.707086655	2.142970832	1.956623632
ENSMUSG00000098333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098334	0	0	0	0	0	0	0	0	0	0	1.499601241	0
ENSMUSG00000098335	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098336	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098339	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098341	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098343	0.971684806	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098344	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098346	1.960122799	0	0	0	1.676813884	0	0	0	0	0	0	0
ENSMUSG00000098347	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098349	0	0	0	0	0	0	0.986268279	0	0	0	0	0
ENSMUSG00000098350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098351	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098353	0	0	0	0	0	0	2.00654581	0	0	0	0	0
ENSMUSG00000098354	0	0	0.185491001	0	0.045004722	0.178887359	0	0	0.038568999	0.042698277	0.0485757	0
ENSMUSG00000098355	1.536312464	5.112587737	0	0	2.628519061	0	4.718094202	0	4.505276033	1.246905094	1.418541714	1.480215995
ENSMUSG00000098356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098357	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098358	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098359	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098361	1.749032652	0	0	0	0	1.486829165	3.580912522	0	0	2.839106984	0	0
ENSMUSG00000098362	1.386428321	6.151731586	4.888366493	7.980335623	4.744156353	3.535752284	1.419264109	3.367504706	4.065736908	2.250511634	5.120589604	5.343218715
ENSMUSG00000098363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098365	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098370	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098371	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098373	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098374	0.610190045	0.812243658	0.983520448	0.802806344	0.775536064	0.770661337	0.660335425	0.995120621	0.894699044	0.948037948	0.917560029	1.007845272
ENSMUSG00000098376	0	0	0	0	0	2.722363261	0	0	2.347819905	0	0	0
ENSMUSG00000098378	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098380	3.031656596	0	0	0	0	0	0	0	1.111301421	1.230279693	0	1.460479782
ENSMUSG00000098381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098386	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098388	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098389	0	0	0	0	0	0	0	2.157307702	0	0	0	0
ENSMUSG00000098390	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098396	0	3.65537674	0	4.741938559	1.409495728	2.801272341	5.059985086	0	0	2.674521072	1.521334592	4.762434072
ENSMUSG00000098397	1.960122799	0	0	0	1.676813884	3.332548129	0	0	0	0	0	0
ENSMUSG00000098399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098400	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098401	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098403	0	0	0	1.722072424	0	0	0	0	0	0	0	1.153010354
ENSMUSG00000098404	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098405	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098406	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098410	3.69714219	1.025288598	1.086303665	0	0	1.571445459	0	0	0.677622818	0.750170545	4.267158003	1.781072905
ENSMUSG00000098412	0	0	0	0.265579351	0.157881827	0	0	0.224135865	0	0	0	0
ENSMUSG00000098413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098414	0	0	0	2.638659359	0	0	0	0	0	0	0	0
